appearanceId,collectionKey,scope,terminalStatus,assetStatus,presentationStatus,reasonCodes,missingRelativePaths,slotKey,route,sourceSide,primarySourceItemId,primaryItemLevel,nativeDisplayId,modelPath,skinPath,displayTexturePath,modelSignature,geometryKey,textureKey,displayKey,modelId,syntheticDisplayId,allocationStatus,cameraPreset,shapeClass,extentRatio,radius,cameraLayout,cameraNotes,outlierReasons
200088,appearance.d2210.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,1276,27,2210,item\objectcomponents\shield\buckler_round_a_01.m2,item\objectcomponents\shield\buckler_round_a_0100.skin,item\objectcomponents\shield\buckler_round_a_01silver.blp,m2:6d4647914893495048e59c56d447cc9d6870c324370fa4d79fdb2a429029ae77,7f34a489c4061260c6a529f5bb2aa5e63d3c7947d1b22dce0d11c19191139694,41bfc8f00c6a7a0b5b445eb116a36e11179b94e93347a36908b769779eb20e3d,d4682d50f3eea39ecf5f12111cbe5220e9d14cb1d2e9003f850886fa324b53f2,4025,40033,ACTIVE,SHIELD,SHIELD,3.738559,0.283139,CAMERALESS,,
200089,appearance.d2211.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,15113,23,2211,item\objectcomponents\shield\buckler_round_a_01.m2,item\objectcomponents\shield\buckler_round_a_0100.skin,item\objectcomponents\shield\buckler_round_a_01black.blp,m2:6d4647914893495048e59c56d447cc9d6870c324370fa4d79fdb2a429029ae77,7f34a489c4061260c6a529f5bb2aa5e63d3c7947d1b22dce0d11c19191139694,95438082eef7c4aab8dbd322b94d9ac326118d145ba4a1d9ab3f3b47fc8906f0,e9ddf342b3446436789bf61d88446c7e30fb553548ccc1c694b677d9586eb1d3,4025,40027,ACTIVE,SHIELD,SHIELD,3.738559,0.283139,CAMERALESS,,
200100,appearance.d2324.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,2442,27,2324,item\objectcomponents\shield\buckler_oval_a_01.m2,item\objectcomponents\shield\buckler_oval_a_0100.skin,item\objectcomponents\shield\buckler_oval_a_01red.blp,m2:0ae2b9daaa0c3145afe4eab7e038ec93d50bbc77c12cc9fbf1d9cafe0d2adf06,ea391b75bed4e61e720d03543374f4558f07a13aed1ea7b091b36e48ca6c4a07,862ab2e4826e3e5a744b7fefd2baf8231c316263b83bff5a6195bde5c1edc132,939a061f996360d5d66278ad0d62a295443aeeb6bdadece0e6941d5c14fc928a,4031,40034,ACTIVE,SHIELD,SHIELD,3.958813,0.31539,CAMERALESS,,
200101,appearance.d2329.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,1202,17,2329,item\objectcomponents\shield\shield_rectangle_a_01.m2,item\objectcomponents\shield\shield_rectangle_a_0100.skin,item\objectcomponents\shield\shield_rectangle_a_01silver.blp,m2:3433b485cac83110ad77da3a098f3c4b545c8d06a5802334880427b24b911f63,cfbc32941fbf3fb7c793a1316b9373b0174f4ab7c2c1e140ec0347b4da2098fa,6b81a8191720297f15ae43a4dd5b741386ec890daa8a5807494515097ab627ee,fc7ea057071cadc00d0bb1bbd1a7ee49386bb3410064631c52b5f6069b07ecff,4032,40035,ACTIVE,SHIELD,SHIELD,6.752449,0.50018,CAMERALESS,,
200107,appearance.d2380.s17.c2.sc8,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2128,4,2380,item\objectcomponents\weapon\sword_2h_claymore_a_01.m2,item\objectcomponents\weapon\sword_2h_claymore_a_0100.skin,item\objectcomponents\weapon\sword_2h_claymore_a_01rusty.blp,m2:8e668bd6d1d94ebef171fbbbe21cb64e87d879ff8a0b6539dd3d9fbd8ef4f367,a3af79d6f50c10e41e2429996f847892353e251e0ee76689d71c270f44c74ef5,629ae63963848ff353476900c6c56749f06e7c3aa9571c53361d0798af905ff1,15de31678b2c6d875b5dbf378d48811cb113c3d550b76f430665874515267dbf,4033,40036,ACTIVE,TWO_HAND_SWORD,LONG_AXIS,18.954607,0.906324,CAMERALESS,,EXTREME_ASPECT_RATIO
200108,appearance.d2388.s17.c2.sc10,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,5558,45,2388,item\objectcomponents\weapon\stave_2h_long_a_03.m2,item\objectcomponents\weapon\stave_2h_long_a_0300.skin,item\objectcomponents\weapon\stave_2h_long_a_03red.blp,m2:f98d229b1e6bb0a711a33e0d3c8732d19af414a2d79f04e209ddc301344dfcdd,aef6400abc2e423caba70ba4fb3372dc3bada75eb7f3ebdbad7370426c186e98,2251c29ad2e5c5939e4eb71fb8bbd7535885712398b8d0c0154ca2eec54096b0,bf14e19231147e8d52b10756010468aa9e73925ba5dc4adca141460c2619269c,,,,STAFF,LONG_AXIS,48.483255,1.201561,CAMERALESS,,EXTREME_ASPECT_RATIO
200109,appearance.d2398.s21.c2.sc7,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2496,8,2398,item\objectcomponents\weapon\sword_1h_short_a_02.m2,item\objectcomponents\weapon\sword_1h_short_a_0200.skin,item\objectcomponents\weapon\sword_1h_short_a_02silver.blp,m2:e15952e6a30fc4e2c77254cd299dbcf7c96c50e8977f8cb80a3524af84d81f33,a868d3d595f5c70dce0a404b819f7cdacca6a9231e47d3ad86b9e7b4a9e927f7,2ae36a88a3cfe08ce717868f2dfd763ef40d6097c47916b4a3afc3460b2a39dd,21c1ced0d2323974e35435fb326a5c58b442d62995548e7072c55ec5ca5e33b4,,,,ONE_HAND_SWORD,LONG_AXIS,12.146754,0.531172,CAMERALESS,,
200110,appearance.d2399.s17.c2.sc8,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2497,9,2399,item\objectcomponents\weapon\sword_2h_claymore_a_02.m2,item\objectcomponents\weapon\sword_2h_claymore_a_0200.skin,item\objectcomponents\weapon\sword_2h_claymore_a_02rusty.blp,m2:cd8c021c3091900518650c8fecfe5c182207d7dbd623f249e6c217935ed514f9,cd4ff465b90f694ea3722f4e182dbddfec1a4ea78e1c38d5ce5d33be1cdd0642,051a023ec9c2c988f4b623230bf2322d5e66ef3ee729ea20adddf0d93b3e90e5,3a4c1fbb6d803f2b526467831a17feb06f34eab6ced6c48f1beed18b8b67693b,,,,TWO_HAND_SWORD,LONG_AXIS,24.3858,0.847707,CAMERALESS,,EXTREME_ASPECT_RATIO
200111,appearance.d2440.s17.c2.sc5,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,22333,62,2440,item\objectcomponents\weapon\hammer_2h_maul_b_02.m2,item\objectcomponents\weapon\hammer_2h_maul_b_0200.skin,item\objectcomponents\weapon\hammer_2h_maul_b_02silver.blp,m2:0a4bc43d6f38cc621a31ab63d55969cbb01ccef750038965313ea27f9bd29e25,cd5d1849c040e92544524a91ed30782c9754bb5c1fbb9ec7ae1e40890c6cc1a1,c7af14bf6f07d26a9b367826f361359bbccfd6e38b227426b008aef7d765c5f6,6f423882cd42901972799bd8a33072937b031ec6c812b43ec258aa5b9886819a,4034,40037,ACTIVE,TWO_HAND_MACE,LONG_AXIS,4.639575,0.643382,CAMERALESS,,
200112,appearance.d2456.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,23139,62,2456,item\objectcomponents\shield\shield_round_a_01.m2,item\objectcomponents\shield\shield_round_a_0100.skin,item\objectcomponents\shield\shield_round_a_01black.blp,m2:ef6d626e655dec3c73e6191b97eea492414e115d78f9c9bbe694c2cf1cd3c565,04f9d79b40894dc25627621ad756797bfb4d8c949924d26b8e319edde20fa67e,3b0ddd41b7d09f4a90fc3f625c64fa5ad127bf278ecadd6cfb8530894275a5c8,7e3d0a2efb6182a84bdbeb5c9d97612ae6e4b8cde1ce79d3e1ced461fd9506fe,4035,40038,ACTIVE,SHIELD,SHIELD,4.064099,0.367786,CAMERALESS,,
200113,appearance.d2466.s17.c2.sc5,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2557,1,2466,item\objectcomponents\weapon\hammer_2h_standard_d_01.m2,item\objectcomponents\weapon\hammer_2h_standard_d_0100.skin,item\objectcomponents\weapon\hammer_2h_standard_d_01silver.blp,m2:857760a8d3ec3f0873f50c395ac3f1d38596a3a72e0a90c268aad488b74d3ee8,ca0b468b961b7b731f4024dc73c5390e24e67ba371ec96821df51fcd3f01607a,7403756796efe62128c5fc1ec06b0e0b348fe876b226febf281b23899bcea86a,ecafdd1780018a8cae4dd6f21a9236fe6ec63af330c6c4f03cb2e45a875d4a0e,,,,TWO_HAND_MACE,LONG_AXIS,5.173737,0.547912,CAMERALESS,,
200114,appearance.d2469.s17.c2.sc10,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2559,1,2469,item\objectcomponents\weapon\stave_2h_jeweled_c_01.m2,item\objectcomponents\weapon\stave_2h_jeweled_c_0100.skin,item\objectcomponents\weapon\stave_2h_jeweled_b_01black.blp,m2:c2cf59abfe0f289d0221da22dbff96d0797213ad3b2bc6c2c560ad51d22076b5,2327b8fb1da2bc2b08c29fac84a811a734523ec199d80c819b3c99caa2885ffb,980ddd58b0155cc506a8d8fa0999846b1321859bd01a81146f5b173345bcfed6,4dd78870f498903905f8bcec71d8c0a81bf389eff143afef1f8fd90cdba93540,,,,STAFF,LONG_AXIS,10.542943,1.165749,CAMERALESS,,
200120,appearance.d2552.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,2210,2,2552,item\objectcomponents\shield\buckler_damaged_a_01.m2,item\objectcomponents\shield\buckler_damaged_a_0100.skin,item\objectcomponents\shield\buckler_damaged_a_01copper.blp,m2:0b064d3520d5c9c522ba7eacd5422fb374d935f2eab1dc5d46c1603633da6259,3e679a05eaf22918be91066ffffcd1741271eb14790f7324c69a25294e18a74e,76638f28ca70a5966dfa6e11f1c0f10382ad0bbc1aa71f5e8342b4b9b3b94110,50ff9a117ed726c0b6bec42d3de630f6e298e5b50a71b444e804df02a02c0820,4030,40039,ACTIVE,SHIELD,SHIELD,3.820535,0.287998,CAMERALESS,,
200121,appearance.d2553.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,2212,6,2553,item\objectcomponents\shield\buckler_damaged_a_02.m2,item\objectcomponents\shield\buckler_damaged_a_0200.skin,item\objectcomponents\shield\buckler_damaged_a_01copper.blp,m2:fed6f9c969c5397d24ad1cffddb3833ce96bbc3857af5ad78c792f5d92846ed8,f532f3776d09a14cbc93fd36adb4150758f4956c5c7a80369a40cff7251f7685,76638f28ca70a5966dfa6e11f1c0f10382ad0bbc1aa71f5e8342b4b9b3b94110,79b492ab451c94e47f8554e2c59395175170d1e0aa96ffd79c637077ce3fbe81,4036,40040,ACTIVE,SHIELD,SHIELD,3.958813,0.31539,CAMERALESS,,
200122,appearance.d2559.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,2222,29,2559,item\objectcomponents\shield\shield_rectangle_a_01.m2,item\objectcomponents\shield\shield_rectangle_a_0100.skin,item\objectcomponents\shield\shield_rectangle_a_01purple.blp,m2:3433b485cac83110ad77da3a098f3c4b545c8d06a5802334880427b24b911f63,cfbc32941fbf3fb7c793a1316b9373b0174f4ab7c2c1e140ec0347b4da2098fa,354b164404d06f3df4c499943da8f1f5e3f8d12f1e31f489d2a935fcabb7d046,d190aad49d94d4726c987d62aaa7d8bb7efe0e97aab8777e8590f8cd49746731,4032,40041,ACTIVE,SHIELD,SHIELD,6.752449,0.50018,CAMERALESS,,
200124,appearance.d2594.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,1203,54,2594,item\objectcomponents\shield\shield_crest_b_01.m2,item\objectcomponents\shield\shield_crest_b_0100.skin,item\objectcomponents\shield\shield_crest_b_01silver.blp,m2:51b8103047dccc1498eb9d11bfe645e620458d972a423cad620cf32520b7e1be,19f063dd19aa5960d9e35082ca7b6c808f0001f94f5b3e173df8fa5e5b3da3e7,e2d02288995f8ccc3adfd358ddf7625cde942850fe1e307fa080cb57da6c445d,36ff567c0867cf65856929d86fc99c9fc288d1feb193ef099ea0063f9b5722b4,4037,40042,ACTIVE,SHIELD,SHIELD,6.579702,0.517631,CAMERALESS,,
200126,appearance.d2632.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,2249,10,2632,item\objectcomponents\shield\buckler_round_a_01.m2,item\objectcomponents\shield\buckler_round_a_0100.skin,item\objectcomponents\shield\buckler_round_a_01purple.blp,m2:6d4647914893495048e59c56d447cc9d6870c324370fa4d79fdb2a429029ae77,7f34a489c4061260c6a529f5bb2aa5e63d3c7947d1b22dce0d11c19191139694,ca315fef66988b35b60eb8724ccf1ab82513619ee955b751a809ac9ddb05ce33,c6f0c206417d3d32f3c700bbe475aff81099557ae25c54d5db89f696111c9fc8,4025,40043,ACTIVE,SHIELD,SHIELD,3.738559,0.283139,CAMERALESS,,
200127,appearance.d2633.s14.c4.sc6,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,14696,11,2633,item\objectcomponents\shield\shield_oval_a_01.m2,item\objectcomponents\shield\shield_oval_a_0100.skin,item\objectcomponents\shield\shield_oval_a_01green.blp,m2:03d4d86cf45b90f365dce1428252060de1fac2c929cddc3b0aec559febdfc498,4de319cfbdaddc7b7c96df4a630efe54ac8be1d794a2a438656b56c78362999d,21c77508b12ac28fc46a652941a521cbc5b77cb207b8b93b277e2e91bbc36195,0879047919a33d6701419bf83a441b833c61476e6d656b78ed891641271639a6,,,,SHIELD,SHIELD,6.26861,0.464197,CAMERALESS,,
200131,appearance.d2708.s13.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,31733,99,2708,item\objectcomponents\weapon\knife_1h_dagger_a_02.m2,item\objectcomponents\weapon\knife_1h_dagger_a_0200.skin,item\objectcomponents\weapon\knife_1h_dagger_a_02gold.blp,m2:1ff8e8b8d5421faa6858003a5618adfb13d3ceae0970ed335abad5e3258853cc,cfebf9cfb475a1cbe9dbb5260f05599671a3b0153c1cb5fd3000ef7803b8c156,b870d14a740167590be1fc0a1d893a277dbd0efb41757179f98c39dbcd69f864,61cc17a193ae857b718086900ad80df05b5dbecd884ddf4f5bd5f26fed5e867c,4038,40044,ACTIVE,DAGGER,LONG_AXIS,13.742265,0.353109,CAMERALESS,,
200132,appearance.d2738.s13.c2.sc15,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,23174,0,2738,item\objectcomponents\weapon\knife_1h_dagger_a_01.m2,item\objectcomponents\weapon\knife_1h_dagger_a_0100.skin,item\objectcomponents\weapon\knife_1h_dagger_a_01green.blp,m2:a3ce3ad8f7467025654ccb989d76ed96429519c714dd6e6e144e64106c80956a,ca1baf50b3d5c819eba9466fbf1a6891850fff97d1b835951085f78f18a32667,6dfc2ddb76462a93434acfdb6ca47fb6e0d4499e5e1ecbde56fb8f6a2757fab3,92930b899d4286165e24e827742ea94f427f2414b63ac8af1c197995ed39f37a,,,,DAGGER,LONG_AXIS,12.701626,0.310822,CAMERALESS,,
200133,appearance.d2775.s17.c2.sc5,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,45055,0,2775,item\objectcomponents\weapon\hammer_2h_maul_b_02.m2,item\objectcomponents\weapon\hammer_2h_maul_b_0200.skin,item\objectcomponents\weapon\hammer_2h_maul_b_02red.blp,m2:0a4bc43d6f38cc621a31ab63d55969cbb01ccef750038965313ea27f9bd29e25,cd5d1849c040e92544524a91ed30782c9754bb5c1fbb9ec7ae1e40890c6cc1a1,cd64a156a7fa93b1769752ee0a1f4f027378060a99ff04a6b7e9f36f869e53c6,a4dafd43e6b4f62ece198079b831175cca8c92e1d27095093417d2c174ab0a1f,,,,TWO_HAND_MACE,LONG_AXIS,4.639575,0.643382,CAMERALESS,,
200134,appearance.d2777.s17.c2.sc5,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,5292,1,2777,item\objectcomponents\weapon\hammer_2h_maul_a_02.m2,item\objectcomponents\weapon\hammer_2h_maul_a_0200.skin,item\objectcomponents\weapon\hammer_2h_maul_a_02green.blp,m2:4602cafa2b9061278111c9cbf9fcc6027951f20b338295c8a4a61e73a66ab77b,46552f487b74f4d29e2de905973e8afc64371394ee523a964c37bbeb96af03d0,fbd6cdcc90af4a74e14ebbc2c6c77bfaca3a06695d25b1df0449c29f7db0e6aa,79dff30ff3e2b94264fc766b406a49ee609a22c1648cd126366d1f3d4a96350c,,,,TWO_HAND_MACE,FLAT,3.702836,0.631098,CAMERALESS,,
200135,appearance.d2786.s15.c2.sc2,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,2773,8,2786,item\objectcomponents\weapon\bow_1h_standard_a_01.m2,item\objectcomponents\weapon\bow_1h_standard_a_0100.skin,item\objectcomponents\weapon\bow_1h_standard_a_01green.blp,m2:0f4081613c34251fc316e239c6a6a99307332132496213ae821afe3e1997bc9c,c3e30ccc0cd8bce5086defae4e297f6ca62be6f4dbeed26b09ff9b08a06276d7,b1d2b9f6028457b73657ff7b1af4711007eb26ce291cab357234769e4e5dab98,d9f59edc4ba4bd4b426227fd5426662abc3a39d621fb3cff609208610796cf77,,,,BOW,RANGED,22.499835,0.831831,CAMERALESS,,EXTREME_ASPECT_RATIO
200136,appearance.d2787.s15.c2.sc2,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,RANGED,LEFT,2777,13,2787,item\objectcomponents\weapon\bow_1h_standard_a_01.m2,item\objectcomponents\weapon\bow_1h_standard_a_0100.skin,item\objectcomponents\weapon\bow_1h_standard_a_01purple.blp,m2:0f4081613c34251fc316e239c6a6a99307332132496213ae821afe3e1997bc9c,c3e30ccc0cd8bce5086defae4e297f6ca62be6f4dbeed26b09ff9b08a06276d7,2fb07e6497473d288ce19e3fb7ad37e298d17b243457845c28785d3be124b907,f2b47b6f33df42fb167d17384be885526266db1c6bf0c5bc8ba5cf6cdfcc9562,4039,40045,ACTIVE,BOW,RANGED,22.499835,0.831831,CAMERALESS,,EXTREME_ASPECT_RATIO
200137,appearance.d2792.s26.c2.sc3,PUBLIC,UNAVAILABLE,UNAVAILABLE,SHADOW_UNAVAILABLE,UNRESOLVED_M2_TEXTURE_REFERENCE,interface\buttons\glowstar.blp,MAINHAND,RANGED,LEFT,25278,111,2792,item\objectcomponents\weapon\firearm_2h_rifle_a_01.m2,item\objectcomponents\weapon\firearm_2h_rifle_a_0100.skin,item\objectcomponents\weapon\firearm_2h_rifle_a_01copper.blp,,,,,,,,,,,5.116575,,,
200139,appearance.d2839.s17.c2.sc5,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,5491,1,2839,item\objectcomponents\weapon\hammer_2h_maul_b_02.m2,item\objectcomponents\weapon\hammer_2h_maul_b_0200.skin,item\objectcomponents\weapon\hammer_2h_maul_b_02red.blp,m2:0a4bc43d6f38cc621a31ab63d55969cbb01ccef750038965313ea27f9bd29e25,cd5d1849c040e92544524a91ed30782c9754bb5c1fbb9ec7ae1e40890c6cc1a1,cd64a156a7fa93b1769752ee0a1f4f027378060a99ff04a6b7e9f36f869e53c6,a4dafd43e6b4f62ece198079b831175cca8c92e1d27095093417d2c174ab0a1f,,,,TWO_HAND_MACE,LONG_AXIS,4.639575,0.643382,CAMERALESS,,
200140,appearance.d2840.s17.c2.sc10,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,5303,1,2840,item\objectcomponents\weapon\stave_2h_other_b_01.m2,item\objectcomponents\weapon\stave_2h_other_b_0100.skin,item\objectcomponents\weapon\stave_2h_other_b_01red.blp,m2:0c3576a45503fb6d0cfd469b7f2792b16a52b3d345460675ab11f529c7241b9f,1d185722ae6d398d839e0e2ff288cdbfbfa2ec7ca2728983bb616c4e26674966,2ec07a813763bb680b364eb447c37e2fe305e52aab92e5f99a13a93d279b83be,dff56f2a31b7a5199420bd94893036578df23e98b70710db8fbd5f12bf04712e,,,,STAFF,LONG_AXIS,15.959269,1.174358,CAMERALESS,,
200141,appearance.d2861.s21.c2.sc4,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2844,9,2861,item\objectcomponents\weapon\mace_1h_spiked_a_02.m2,item\objectcomponents\weapon\mace_1h_spiked_a_0200.skin,item\objectcomponents\weapon\mace_1h_spiked_a_02_brass.blp,m2:771cbe3974c6d4ed60b28c468bcd7dfee74262bc17707d11d4fd17b31d95626e,94fceb41bf7877000dfe5273a570839652258b64071a1334ad646cb9ed944bc1,6975c9e4abedc9252e7324de41519b9aa513ff1ab6acc74d53fbe234d52650ff,f8b7bd074bcb895bb96d2e8d38dd1f70af8ed11ac23b6eb4422124c9797b0e14,,,,ONE_HAND_MACE,LONG_AXIS,4.747159,0.473935,CAMERALESS,,
200142,appearance.d2916.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,5940,12,2916,item\objectcomponents\shield\buckler_damaged_a_02.m2,item\objectcomponents\shield\buckler_damaged_a_0200.skin,item\objectcomponents\shield\buckler_damaged_a_02rusty.blp,m2:fed6f9c969c5397d24ad1cffddb3833ce96bbc3857af5ad78c792f5d92846ed8,f532f3776d09a14cbc93fd36adb4150758f4956c5c7a80369a40cff7251f7685,478adfd6a8288f06315aaa361c329341aad9f8199bcbf346738bcce64bb7aad2,90288370f003966705c773e680780314663663fb682aca33fc2597873dd1e8fa,4036,40046,ACTIVE,SHIELD,SHIELD,3.958813,0.31539,CAMERALESS,,
200144,appearance.d2934.s14.c4.sc6,PUBLIC,READY,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,2916,34,2934,item\objectcomponents\shield\shield_lion_a_01.m2,item\objectcomponents\shield\shield_lion_a_0100.skin,item\objectcomponents\shield\shield_lion_a_01.blp,m2:9bcb8b8340699ecab12c14bc16481c5f1692aa573ba2d1b92faec284e3bd68dc,c479efb358ec550f77d82c3a07665acef8b3003b00bdfa0111e27b4dd5598906,dab55c916e0fd7c60e8d86acd0a36a8d0bf5f193605f0e619d003a8824774fa5,bdcca0ff7c5a5a0b14b9d098939ae02d87fa26d008c202eefe490d1bd95159da,4040,40047,ACTIVE,SHIELD,SHIELD,2.635451,0.483339,CAMERALESS,,
200150,appearance.d3006.s13.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,4302,10,3006,item\objectcomponents\weapon\knife_1h_dagger_a_02.m2,item\objectcomponents\weapon\knife_1h_dagger_a_0200.skin,item\objectcomponents\weapon\knife_1h_dagger_a_02green.blp,m2:1ff8e8b8d5421faa6858003a5618adfb13d3ceae0970ed335abad5e3258853cc,cfebf9cfb475a1cbe9dbb5260f05599671a3b0153c1cb5fd3000ef7803b8c156,0a5affd6776f783fa95fe4f964e67dafc3af1a6daf806f6de228967a121b1ebe,d18104640d571e37fd6736e3b3bde261478de99e76fe5d7703b97987b1c34fe8,4038,40048,ACTIVE,DAGGER,LONG_AXIS,13.742265,0.353109,CAMERALESS,,
200151,appearance.d3007.s13.c2.sc13,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2942,26,3007,item\objectcomponents\weapon\hand_1h_knuckle_b_01.m2,item\objectcomponents\weapon\hand_1h_knuckle_b_0100.skin,item\objectcomponents\weapon\hand_1h_knuckle_b_01brown.blp,m2:05e5cec24775b3afd065c853d26cb62242b2cd8d3baffe8f83b89e1637b71547,70fe3d7fa5a750ad5e68d8097ce3c55412647c7465ec5a0c52e166d5ad29320b,b9ce8eea4b381244752f01e870e49e3fe7adee3719109a2c53ff265e7e753fdb,f7766c417312afe1c03225bfa70e74dd5c9d9f504a083023041084e899fe2cff,4041,40049,ACTIVE,FIST_WEAPON,FLAT,3.837767,0.135205,CAMERALESS,,
200158,appearance.d3092.s17.c2.sc8,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,3687,40,3092,item\objectcomponents\weapon\sword_2h_bastard_d_01.m2,item\objectcomponents\weapon\sword_2h_bastard_d_0100.skin,item\objectcomponents\weapon\sword_2h_bastard_d_01_v01.blp,m2:ca275acfa388d5ecd79e3eedcaa1283c4228c62546f30d6bfd7fe7543a80010e,ad228a167ace62db594932d75f78f3e5111ddbe958af735335e7d1da5c352e67,707cd7f46f206761fdbeb91adcd8f3686c6f1217cea1f79b5c9ff3b017bfd60f,f565ac75869829f1bb6f954eec5a59b025521e0ed9f72cda5cc00502839a5dfa,,,,TWO_HAND_SWORD,LONG_AXIS,19.33367,0.958051,CAMERALESS,,EXTREME_ASPECT_RATIO
200159,appearance.d3127.s14.c4.sc6,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,OFFHAND,SHIELD,LEFT,2170,20,3127,item\objectcomponents\shield\shield_round_a_01.m2,item\objectcomponents\shield\shield_round_a_0100.skin,item\objectcomponents\shield\shield_round_a_01orange.blp,m2:ef6d626e655dec3c73e6191b97eea492414e115d78f9c9bbe694c2cf1cd3c565,04f9d79b40894dc25627621ad756797bfb4d8c949924d26b8e319edde20fa67e,ade12c38ed2ebeb8a5bcc705f45b96853ace32d49ea96d6b055e548f2704159c,b02b83cf0ff989b4c30200711aad701c8f785399337a8ba4c0c111c5c558b953,,,,SHIELD,SHIELD,4.064099,0.367786,CAMERALESS,,
200160,appearance.d3151.s17.c2.sc5,NONPUBLIC,NONPUBLIC,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,2814,29,3151,item\objectcomponents\weapon\hammer_2h_maul_b_02.m2,item\objectcomponents\weapon\hammer_2h_maul_b_0200.skin,item\objectcomponents\weapon\hammer_2h_maul_b_02silver.blp,m2:0a4bc43d6f38cc621a31ab63d55969cbb01ccef750038965313ea27f9bd29e25,cd5d1849c040e92544524a91ed30782c9754bb5c1fbb9ec7ae1e40890c6cc1a1,c7af14bf6f07d26a9b367826f361359bbccfd6e38b227426b008aef7d765c5f6,6f423882cd42901972799bd8a33072937b031ec6c812b43ec258aa5b9886819a,,,,TWO_HAND_MACE,LONG_AXIS,4.639575,0.643382,CAMERALESS,,
200163,appearance.d3175.s13.c2.sc15,PUBLIC,READY,READY,SHADOW_READY,READY,,MAINHAND,MAINHAND,LEFT,15244,42,3175,item\objectcomponents\weapon\knife_1h_hunting_b_02.m2,item\objectcomponents\weapon\knife_1h_hunting_b_0200.skin,item\objectcomponents\weapon\knife_1h_hunting_b_02blue.blp,m2:f6d4d69f0d40533dc89f25a2bf835a1d9d07442b61a383b6f1dd619686fcad91,d2065026efeee66b3e92a493b90c8a7e55c65d898ca2aeb50197117a8d2d28d6,1322c6dd7d54dd4be894f8e3dbca3b7363afeca39bcc5249752d345dcf17f971,faf25f73cd5b46505b0bc1be3d071830f06c1a67c140478c76bd29ec17bbd73b,4042,40050,ACTIVE,DAGGER,LONG_AXIS,7.465848,0.351242,CAMERALESS,,
